__id__,canal,cantidad,company,cp,createdAt,daysToDelivery,error,errorMessage,fechaCompra,fechaEstimada,fulfillmentType,isFlash,isMarketplace,noPedido,plan,productType,sku,storeSelected,tipoPago,edd1,edd2
oNKd0nWNkUCrUkXgHHpH,WEB,1,LP,80197,__Timestamp__2024-08-16T23:16:07.535Z,N/A,1BT_ASA,,__Timestamp__2024-08-16T23:15:53.000Z,"Producto bajo pedido, puede incurrir en tiempos extensos de entrega.",Fulfillment_Type_Liverpool,,FALSE,9613581389,null,Big Ticket,1032877199,N/A,paypal,,
oNMndbsW08RqzRWZpuE3,WEB,3,LP,11000,__Timestamp__2024-11-26T22:24:29.798Z,3,,,__Timestamp__2024-11-26T22:24:18.000Z,Por ahora no es posible mostrar la fecha de entrega.,Fulfillment_Type_Liverpool,,FALSE,3140000188,null,Soft Line,1033037143,1099,creditCard,,
oNO25q6m3CjfoHkplmZw,APV AND,1,LP,52787,__Timestamp__2024-12-24T16:14:36.490Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,1270001338,B,,12439482,103,Efectivo,,
oNPujaCADiT1bThT2AqC,APP,1,SBB,6720,__Timestamp__2025-02-12T00:07:19.463Z,10,,,__Timestamp__2025-02-12T00:07:12.000Z,13 de febrero-23 de febrero,Fulfillment_Type_Liverpool,,FALSE,sg1950170110,A,Big Ticket,SB5000217087,830,creditCard,13/02/2025,23/02/2025
oNTV3dbspC3JEEtofkFb,WEB,1,SBB,55767,__Timestamp__2024-08-20T23:58:03.037Z,N/A,4,No se cuenta con inventario suficiemte,__Timestamp__2024-08-20T23:57:48.000Z,Por ahora no es posible mostrar la fecha de entrega.,Fulfillment_Type_Liverpool,,FALSE,sg1921470641,null,Big Ticket,1032928206,N/A,creditCard,,
oNUNtekAVstc4fC0JYxJ,WEB,1,LP,14610,__Timestamp__2024-11-28T16:39:41.547Z,0,,,__Timestamp__2024-11-28T16:39:28.000Z,28 de noviembre,Fulfillment_Type_Liverpool,,FALSE,6530000185,null,Soft Line,1019999889,5,creditCard,,
oNbfzehwZe5KZX9Kr9KP,WEB,1,SBB,57205,__Timestamp__2025-01-10T14:40:37.036Z,N/A,4,No se cuenta con inventario suficiemte,__Timestamp__2025-01-10T14:40:31.000Z,Por ahora no es posible mostrar la fecha de entrega.,Fulfillment_Type_Liverpool,,FALSE,sg1944210298,null,Soft Line,1033010440,N/A,creditCard,,
oNgHbtrQMUjrvPiWzUAB,WEB,1,SBB,11000,__Timestamp__2025-02-19T16:20:27.225Z,10,,,__Timestamp__2025-02-19T16:20:23.000Z,21 de febrero-03 de marzo,Fulfillment_Type_Liverpool,,FALSE,sg1952240029,A,Big Ticket,SB5000217672,98,creditCard,21/02/2025,03/03/2025
oNgVLA0FLsec1awGclsa,APV AND,1,LP,14300,__Timestamp__2024-11-09T00:31:15.254Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,4250000173,B,,1029124791,103,Efectivo,,
oNiMI3k3W7LE0gJShOIv,APV AND,1,LP,1030,__Timestamp__2025-02-07T19:09:07.377Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,7400000183,B,,1030508145,103,Efectivo,,
oNiyjywTSijvRmfZJ4Ao,APV AND,3,LP,1400,__Timestamp__2024-10-16T19:15:11.056Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,60000191,B,,1029124791,103,Efectivo,,
oNjzm7iLHnD1hsIZgs24,WEB,1,SBB,11000,__Timestamp__2025-02-25T17:02:50.982Z,N/A,3,Parametros no validos por el OMS / El SKU no esta dado de alta en OMS,__Timestamp__2025-02-25T17:02:40.000Z,El Código Postal es incorrecto.,Fulfillment_Type_Liverpool,,FALSE,sg1953300160,null,Soft Line,1029980744,N/A,creditCard,,
oNnL2iO11rdcnw31Ayvp,APV AND,1,LP,14300,__Timestamp__2024-11-11T09:15:07.625Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,1039231863,B,,1029124791,103,Efectivo,,
oNxrvAxpxMgav6QwV715,APV AND,1,LP,42808,__Timestamp__2025-03-06T17:53:44.523Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,3630000207,B,,4431499,103,Efectivo,,
oNyRi3UOyHbGZsNvIs00,APV AND,1,LP,5348,__Timestamp__2024-12-24T14:36:01.678Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,2040000208,B,,12439482,103,Efectivo,,
oNzwl8BA9TToDqEUYKrr,WEB,3,LP,8100,__Timestamp__2024-08-29T18:09:50.014Z,3,,,__Timestamp__2024-08-29T18:09:39.000Z,30 de agosto-02 de septiembre,Fulfillment_Type_Liverpool,,FALSE,4590001495,null,Soft Line,1029124791,87,creditCard,,
oO1fIkEYedPqicEK5hnr,WEB,1,SBB,11870,__Timestamp__2024-08-30T17:07:18.786Z,0,,,__Timestamp__2024-08-30T17:06:44.000Z,19 de septiembre-29 de septiembre,Liverpool_CNC_PICK_PACK,,FALSE,sg1923790172,null,Soft Line,SB3534551,N/A,creditCard,,
oO6Z0q5Wa5ZpoXTPELgs,WEB,3,LP,3330,__Timestamp__2024-08-15T20:02:03.523Z,3,,,__Timestamp__2024-08-15T20:01:54.000Z,16 de agosto-19 de agosto,Liverpool_CNC_PICK_PACK,,FALSE,6820000164,null,Soft Line,1029124791,81,creditCard,,
oO7XrGbPSocXDA8fDBpm,APV AND,1,LP,14300,__Timestamp__2024-11-09T08:39:07.430Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,1039598329,B,,1029124791,103,Efectivo,,
oODtzKdDcOXoXHKngjk0,WEB,1,LP,90121,__Timestamp__2024-09-09T16:23:08.470Z,0,,,__Timestamp__2024-09-09T16:22:58.000Z,13 de septiembre-16 de septiembre,Fulfillment_Type_Liverpool,,TRUE,1630000153,null,Soft Line,1030694909,N/A,creditCard,,
oOKM4DBrpRcJdPhRdgKR,APV AND,2,LP,31607,__Timestamp__2024-11-13T13:37:25.676Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,1039675952,B,,53230237,103,Efectivo,,
oOLKnMRBRAAouPLf7G6Z,WEB,2,LP,1296,__Timestamp__2024-08-12T20:33:03.276Z,N/A,,,__Timestamp__2024-08-12T20:32:45.000Z,Por ahora no es posible mostrar la fecha de entrega.,Fulfillment_Type_Liverpool,,FALSE,9613573543,null,Big Ticket,1032797284,N/A,creditCard,,
oOOLCxrfLbETatcKn96H,APV AND,2,LP,31607,__Timestamp__2024-11-13T13:40:47.684Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,1039098130,B,,53230237,103,Efectivo,,
oOVb3wQhCRPqoNVmB4GF,WEB,3,LP,31626,__Timestamp__2024-08-27T13:56:18.004Z,3,,,__Timestamp__2024-08-27T13:56:08.000Z,31 de agosto-03 de septiembre,Fulfillment_Type_Liverpool,,FALSE,3410000193,null,Soft Line,1031991036,34,creditCard,,
oOWUmsAh9XLe2OXKw2Xm,APV AND,1,LP,32340,__Timestamp__2025-05-14T14:00:29.270Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,4720001701,B,,1005976070,103,Efectivo,,
oOgGtKpomO9GUDn1EIUd,APV AND,1,LP,72045,__Timestamp__2025-05-12T23:47:23.070Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,1180000207,B,,1032935288,103,Efectivo,,
oOl5lwMDezuYgX4YGnlg,WEB,1,LP,11000,__Timestamp__2025-02-05T17:40:14.517Z,0,,,__Timestamp__2025-02-05T17:40:12.000Z,05 de febrero,Fulfillment_Type_Liverpool,,FALSE,130000220,A,Soft Line,1023719301,3,creditCard,05/02/2025,05/02/2025
oOqg4qCrprMaDgtsJjxz,WEB,3,LP,55075,__Timestamp__2024-08-07T18:39:21.004Z,0,,,__Timestamp__2024-08-07T18:39:11.000Z,07 de agosto,Liverpool_CNC_PICK_PACK,,FALSE,3830000224,null,Soft Line,1029124821,80,creditCard,,
oOvSSo3Qa1Ms4YUG4nz5,WEB,1,LP,22890,__Timestamp__2024-09-04T22:23:09.879Z,N/A,3,,__Timestamp__2024-09-04T22:22:46.000Z,El Código Postal es incorrecto.,Fulfillment_Type_Liverpool,,FALSE,9613602706,null,Big Ticket,1032788480,N/A,creditCard,,
oP0uMKmubK6SX1MrYtAa,APV AND,1,LP,52040,__Timestamp__2025-01-21T18:50:57.199Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,7420000184,B,,1029124791,103,Efectivo,,
oP5UQ6scu2GoZdny0w5Q,APV AND,2,LP,3100,__Timestamp__2024-12-24T15:04:29.935Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,6380000191,B,,11764550,103,Efectivo,,
oP6YPOwZKe2TnyN7beqL,WEB,1,LP,32650,__Timestamp__2024-08-21T00:28:27.010Z,N/A,,,__Timestamp__2024-08-21T00:28:00.000Z,Por ahora no es posible mostrar la fecha de entrega.,Fulfillment_Type_Liverpool,,FALSE,9613585463,null,Big Ticket,1032877211,N/A,creditCard,,
oPA7wvaewnYBtVWA2J7n,WEB,3,LP,5348,__Timestamp__2024-08-07T03:44:09.565Z,3,,,__Timestamp__2024-08-07T03:44:01.000Z,07 de agosto-10 de agosto,Liverpool_CNC_PICK_PACK,,FALSE,5090000142,null,Soft Line,1029124791,103,creditCard,,
oPB7cMZbvpusgUiuLfk5,APV AND,1,LP,5348,__Timestamp__2025-01-28T19:04:59.880Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,3550001585,B,,12439482,103,Efectivo,,
oPBN9zkFjC7268fBQPMp,APV AND,1,LP,14300,__Timestamp__2024-11-09T12:16:25.874Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,8020000163,B,,1029124791,103,Efectivo,,
oPBwxDeXxLAFR889KyYw,WEB,2,LP,11320,__Timestamp__2024-11-01T13:49:12.571Z,0,,,__Timestamp__2024-11-01T13:48:26.000Z,21 de noviembre-01 de diciembre,Fulfillment_Type_Liverpool,,FALSE,6520000163,null,Soft Line,1030664066,N/A,creditCard,,
oPCKaKjCVoXFhJvLp8JX,WEB,1,LP,55650,__Timestamp__2024-07-23T17:29:08.326Z,0,,,__Timestamp__2024-07-23T17:29:00.000Z,24 de julio,Fulfillment_Type_Liverpool,,FALSE,9613547893,null,Big Ticket,1030507564,N/A,creditCard,,
oPEklC4pdbDP2v7PEzU0,WEB,2,LP,8220,__Timestamp__2024-10-07T16:38:30.475Z,3,,,__Timestamp__2024-10-07T16:38:12.000Z,08 de octubre-11 de octubre,Fulfillment_Type_Liverpool,,FALSE,3390000183,null,Soft Line,50568369,81,creditCard,,
oPKEkCQZnhNPWABGF3Ov,APV AND,1,LP,52040,__Timestamp__2025-03-12T15:13:27.888Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,3340000215,B,,1029124791,103,Efectivo,,
oPKRtGs02p7iF3QzqVQo,APV AND,2,LP,5348,__Timestamp__2024-12-24T15:19:45.554Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,2340000176,B,,12896964,103,Efectivo,,
oPNnAo3uqu7lmiiH5nEU,APV AND,2,LP,53100,__Timestamp__2024-08-28T15:55:08.043Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,1370000168,B,,37337978,103,Efectivo,,
oPPZOvBeuw8SoAuIh0jS,WEB,1,LP,3330,__Timestamp__2024-10-11T16:15:34.860Z,3,,,__Timestamp__2024-10-11T16:15:22.000Z,12 de octubre-15 de octubre,Liverpool_CNC_PICK_PACK,,FALSE,8080000161,null,Soft Line,1019935708,2,paypal,,
oPPq3vj1dKl035voVKF6,APV AND,1,LP,3100,__Timestamp__2024-12-24T15:04:59.007Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,8270000184,B,,12439482,103,Efectivo,,
oPd8E9IXSI30EpZR4HdI,APV AND,1,LP,5348,__Timestamp__2024-08-27T21:55:36.518Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,7890000177,B,,1031299175,103,Efectivo,,
oPfzVuKyVltO0BubQfhm,APV AND,1,LP,14300,__Timestamp__2024-11-08T22:51:00.427Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,1320000191,B,,1029124791,103,Efectivo,,
oPj3dSl84XMoZVykaw2d,WEB,1,SBB,1400,__Timestamp__2024-09-24T19:13:11.469Z,0,,,__Timestamp__2024-09-24T19:13:06.000Z,14 de octubre-24 de octubre,Fulfillment_Type_Liverpool,,FALSE,sg1928050669,null,Soft Line,SB3631512,N/A,creditCard,,
oPmKZmYL8xj7OIPGbwF9,APV AND,1,LP,14300,__Timestamp__2024-11-11T08:35:51.554Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,1039819980,B,,1029124791,103,Efectivo,,
oPqIa0RMkV3LxXsI4k2R,WEB,1,LP,11870,__Timestamp__2024-12-10T19:11:18.944Z,0,,,__Timestamp__2024-12-10T19:11:05.000Z,13 de diciembre-23 de diciembre,Fulfillment_Type_Liverpool,,TRUE,3110000159,null,Big Ticket,1030430651,N/A,creditCard,,
oPvHVGkPAxPa6VgrKMeC,WEB,3,LP,42080,__Timestamp__2024-08-02T15:32:33.423Z,3,,,__Timestamp__2024-08-02T15:32:24.000Z,11 de agosto-14 de agosto,Liverpool_CNC_PICK_PACK,,FALSE,7670000148,null,Soft Line,1029124791,125,creditCard,,
oQ70VNC7grunUEVaaH14,WEB,3,LP,3330,__Timestamp__2024-08-15T20:29:48.850Z,3,,,__Timestamp__2024-08-15T20:29:39.000Z,16 de agosto-19 de agosto,Liverpool_CNC_PICK_PACK,,FALSE,8930000163,null,Soft Line,1029124791,81,creditCard,,
oQET5KXVOSiU4EzdRK0Z,APP,1,SBB,55707,__Timestamp__2025-03-10T15:35:13.407Z,N/A,4,No se cuenta con inventario suficiemte,__Timestamp__2025-03-10T15:35:04.000Z,Por ahora no es posible mostrar la fecha de entrega.,Fulfillment_Type_Liverpool,,FALSE,sg1955540061,null,Big Ticket,SB5000217681,N/A,paypal,,
oQFWiZbSLxzXLvkZKA9O,APV AND,1,LP,52040,__Timestamp__2025-03-12T15:48:22.793Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,7180000216,B,,1029124791,103,Efectivo,,
oQKBfOGyieovudExdmPO,WEB,1,LP,12000,__Timestamp__2024-10-14T21:35:19.558Z,N/A,4,,__Timestamp__2024-10-14T21:34:46.000Z,Por ahora no es posible mostrar la fecha de entrega.,Fulfillment_Type_Liverpool,,FALSE,2230000169,null,Soft Line,12281064,N/A,paypal,,
oQMMUNDwK2nOgid17N7O,APP,1,LP,1400,__Timestamp__2024-11-22T15:57:25.730Z,0,,,__Timestamp__2024-11-22T15:56:27.000Z,12 de diciembre-22 de diciembre,Fulfillment_Type_Liverpool,,FALSE,1840000187,null,Soft Line,12439482,N/A,creditCard,,
oQNbkjWI6lmD2KFBKSRF,WEB,1,LP,7020,__Timestamp__2024-08-17T15:22:15.519Z,N/A,,,__Timestamp__2024-08-17T15:22:00.000Z,Por ahora no es posible mostrar la fecha de entrega.,Fulfillment_Type_Liverpool,,FALSE,9613582080,null,Big Ticket,1000161795,N/A,creditCard,,
oQNd7fv3Yiy2bcQpZhpZ,WEB,1,SBB,11320,__Timestamp__2024-11-27T15:59:40.899Z,N/A,4,No se cuenta con inventario suficiemte,__Timestamp__2024-11-27T15:59:26.000Z,Por ahora no es posible mostrar la fecha de entrega.,Fulfillment_Type_Liverpool,,FALSE,sg1939260530,null,Soft Line,SB3879546,N/A,creditCard,,
oQRyi8Agy480fCvB2eYC,WEB,2,SBB,11320,__Timestamp__2024-12-10T18:37:42.078Z,N/A,4,No se cuenta con inventario suficiemte,__Timestamp__2024-12-10T18:37:37.000Z,Por ahora no es posible mostrar la fecha de entrega.,Fulfillment_Type_Liverpool,,FALSE,sg1941330339,null,Big Ticket,SB5000196349,N/A,creditCard,,
oQUVz3hh64ou1NyrHGQy,WEB,1,LP,52755,__Timestamp__2025-05-19T18:01:29.910Z,0,,,__Timestamp__2025-05-19T18:01:14.000Z,24 de mayo-27 de mayo,Fulfillment_Type_Liverpool,,TRUE,1810001905,null,Soft Line,1030694844,N/A,creditCard,24/05/2025,27/05/2025
oQXJ2FHAIc4hGPXWT5W8,APV AND,1,LP,1030,__Timestamp__2025-02-07T18:14:09.610Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,4240000215,B,,1030508871,103,Efectivo,,
oQZfSXzdzkCdUoXGQuwz,APV AND,1,LP,14300,__Timestamp__2024-11-11T04:41:06.590Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,5180000204,B,,1029124791,103,Efectivo,,
oQegtY0JEPtoXlIts34W,APV AND,1,LP,52787,__Timestamp__2025-01-16T15:46:39.027Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,5090000171,B,,12439482,103,Efectivo,,
oQenhcBoMBJAlOnrguvg,APV AND,1,LP,52040,__Timestamp__2025-03-12T05:37:40.326Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,1900000221,B,,1029124791,103,Efectivo,,
oQeuTjA4fT5EboSXIzjb,WEB,3,LP,60014,__Timestamp__2024-08-06T05:36:56.722Z,3,,,__Timestamp__2024-08-06T05:36:40.000Z,10 de agosto-13 de agosto,Fulfillment_Type_Liverpool,,FALSE,490000197,null,Soft Line,1019920565,7,creditCard,,
oQhQrbg53bvdCwHAc54G,WEB,1,SBB,15710,__Timestamp__2024-12-30T16:54:58.095Z,N/A,4,No se cuenta con inventario suficiemte,__Timestamp__2024-12-30T16:54:53.000Z,Por ahora no es posible mostrar la fecha de entrega.,Liverpool_CNC_PICK_PACK,,FALSE,sg1943030145,null,Soft Line,SB3879541,N/A,creditCard,,
oQinCwOy6LxvYZ7MgGNg,APV AND,1,LP,1400,__Timestamp__2024-08-27T15:55:35.497Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,1000000160,B,,1029124791,103,Efectivo,,
oQwkUMBZ9jzQ53hmzeFK,WEB,1,LP,1400,__Timestamp__2025-01-31T18:45:29.615Z,6,,,__Timestamp__2025-01-31T18:45:16.000Z,17 de febrero-23 de febrero,Fulfillment_Type_Liverpool,,FALSE,9800044050,A,Big Ticket,1029859627,98,creditCard,17/02/2025,23/02/2025
oQxLN5Q8w4sSiEM4RAuX,APV AND,1,LP,14300,__Timestamp__2024-11-09T07:37:35.526Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,1039210974,B,,1029124791,103,Efectivo,,
oQzETg3EeZDw24QhiMGs,APV AND,1,LP,52040,__Timestamp__2025-02-05T15:52:04.605Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,7140000177,B,,1029124791,103,Efectivo,,
oR1QmrxnNjsQFFZk6SQR,WEB,1,LP,3020,__Timestamp__2024-12-02T17:19:26.054Z,6,,,__Timestamp__2024-12-02T17:19:18.000Z,05 de diciembre-11 de diciembre,Fulfillment_Type_Liverpool,,FALSE,9613690347,null,Big Ticket,1033037194,830,paypal,,
oR7UEkES1K3v8P290Itm,APV AND,1,LP,52040,__Timestamp__2025-01-30T17:55:58.435Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,6440000182,B,,1029124791,103,Efectivo,,
oRBtSci01knZjIskzIR6,APV AND,1,LP,14300,__Timestamp__2024-11-08T22:18:06.251Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,6260000189,B,,1029124791,103,Efectivo,,
oRDSatEcMbifxq6Mz4ZZ,APV AND,1,LP,32340,__Timestamp__2025-05-14T14:00:11.415Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,1400000258,B,,1021789964,103,Efectivo,,
oRDxhYk1e0ZCW78t5vgf,APV AND,2,LP,22703,__Timestamp__2025-05-06T17:18:13.663Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,6930000227,B,,1029124783,103,Efectivo,,
oRK24I59XLtcVtILFM6D,WEB,1,SBB,5348,__Timestamp__2024-09-25T17:37:49.052Z,0,,,__Timestamp__2024-09-25T17:37:43.000Z,07 de octubre-09 de octubre,Fulfillment_Type_Liverpool,,FALSE,sg1928340428,null,Soft Line,1027971187,N/A,paypal,,
oRNb5iwWCy5cNfRALK1W,WEB,1,SBB,4500,__Timestamp__2024-09-24T19:09:44.119Z,0,,,__Timestamp__2024-09-24T19:09:39.000Z,14 de octubre-24 de octubre,Fulfillment_Type_Liverpool,,FALSE,sg1928050654,null,Soft Line,SB3631512,N/A,creditCard,,
oRVWvix3OOowjBeTftv5,APP,2,LP,5348,__Timestamp__2024-11-26T13:25:19.485Z,0,,,__Timestamp__2024-11-26T00:01:03.000Z,26 de noviembre,Fulfillment_Type_Liverpool,,FALSE,870001358,null,Soft Line,76758573,7,creditCard,,
oRXbkhk1bSQRz80NXnSs,WEB,3,LP,11000,__Timestamp__2024-08-19T22:29:19.337Z,0,,,__Timestamp__2024-08-19T22:29:08.000Z,19 de agosto,Liverpool_CNC_PICK_PACK,,FALSE,8710000178,null,Soft Line,1029124791,3,creditCard,,
oRewSwZlKvDP42bJZRFH,MOBILE,3,LP,45019,__Timestamp__2024-12-11T01:13:04.630Z,3,,,__Timestamp__2024-12-11T01:12:54.000Z,Por ahora no es posible mostrar la fecha de entrega.,Fulfillment_Type_Liverpool,,FALSE,1580000205,A,Soft Line,1029700369,188,OPENPAY_ONLINE,,
oRiLSuGd8Fxw0ye1fGZm,APV AND,1,LP,5348,__Timestamp__2024-12-24T16:26:17.298Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,350000210,B,,12439482,103,Efectivo,,
oRmfupdiW9hNrH1KQQcb,APV AND,1,LP,60955,__Timestamp__2024-08-27T00:44:17.946Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,4500000336,B,,1029124791,103,Efectivo,,
oRq8i0MWdKkPAQZoJU2G,WEB,3,SBB,1460,__Timestamp__2025-05-19T18:23:04.022Z,6,,,__Timestamp__2025-05-19T18:22:46.000Z,21 de mayo-27 de mayo,Fulfillment_Type_Liverpool,,FALSE,sg1969340162,A,Soft Line,SB3393357,522,paypal,21/05/2025,27/05/2025
oRqeiJUWrARPwjud8VKf,WEB,1,LP,3100,__Timestamp__2024-08-20T18:54:49.404Z,0,,,__Timestamp__2024-08-20T18:54:35.000Z,20 de agosto,Liverpool_CNC_PICK_PACK,,FALSE,520000158,null,Soft Line,1018625241,2,paypal,,
oRrVtcm0Qh3lZw9N2UW3,WEB,1,LP,52167,__Timestamp__2025-03-19T14:13:36.844Z,N/A,4,,__Timestamp__2025-03-19T14:13:26.000Z,Por ahora no es posible mostrar la fecha de entrega.,Fulfillment_Type_Liverpool,,TRUE,8590000200,null,Big Ticket,1030398366,N/A,creditCard,,
oRwmFOGu0hWC7qsnH0Eh,WEB,1,SBB,58336,__Timestamp__2024-09-13T15:25:29.140Z,0,,,__Timestamp__2024-09-13T15:25:23.000Z,03 de octubre-13 de octubre,Fulfillment_Type_Liverpool,,FALSE,sg1926320167,null,Soft Line,SB3631512,N/A,creditCard,,
oSCdGxuxczjtcKuxr4pg,APV AND,1,LP,5348,__Timestamp__2024-12-11T18:27:07.121Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Recibe mañana - 18 de Julio,,TRUE,FALSE,7640000202,B,,1029819994,103,Efectivo,,
oSdjzKDHWLluCNK6evyw,WEB,1,LP,3100,__Timestamp__2024-07-18T16:35:30.616Z,0,,,__Timestamp__2024-07-18T16:35:06.000Z,18 de julio,Liverpool_CNC_PICK_PACK,,FALSE,399003023,null,Soft Line,51388623,2,creditCard,,
oSoOyXa8CQzCEfsfa2Dl,WEB,2,LP,5348,__Timestamp__2025-02-18T13:35:23.590Z,3,,,__Timestamp__2025-02-18T13:35:19.000Z,22 de febrero-25 de febrero,Fulfillment_Type_Liverpool,,FALSE,5380000200,A,Soft Line,1001250325,125,creditCard,22/02/2025,25/02/2025
oSpeFcGOa2NIRZfDdZz9,WEB,1,LP,21200,__Timestamp__2024-11-26T13:11:27.541Z,3,,,__Timestamp__2024-11-26T11:07:47.000Z,Por ahora no es posible mostrar la fecha de entrega.,Fulfillment_Type_Liverpool,,FALSE,3974354,null,Soft Line,1028233791,,creditCard,,
oSugw7DEbNOw7NGQxaLF,APV AND,1,LP,52040,__Timestamp__2025-03-12T16:04:18.149Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,3210000201,B,,1029124791,103,Efectivo,,
oT6lz9vedQe4nzhXOfur,WEB,1,LP,5348,__Timestamp__2025-02-11T16:48:38.845Z,6,,,__Timestamp__2025-02-11T16:48:35.000Z,13 de febrero-19 de febrero,Fulfillment_Type_Liverpool,,FALSE,9800052137,A,Big Ticket,1031108833,98,creditCard,13/02/2025,19/02/2025
oTBthhTgkapMKQc7CkzM,APV AND,1,LP,14300,__Timestamp__2024-11-11T05:35:01.549Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,8740000198,B,,1029124791,103,Efectivo,,
oTCSPpdicLT9DDVLPZyY,APV AND,1,LP,52040,__Timestamp__2025-01-21T18:06:18.506Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,1500000194,B,,1029124791,103,Efectivo,,
oTCed4NoZFJIDscdRYBH,APV AND,2,LP,5348,__Timestamp__2024-12-20T16:23:13.904Z,1,,,__Timestamp__1970-01-01T00:00:00.000Z,Jue 18 julio - Dom 21 julio,,TRUE,FALSE,4470000205,B,,53230237,103,Efectivo,,
oTEYPpJOjppZCdJCJ0pb,MOBILE,1,LP,8100,__Timestamp__2025-02-07T16:45:03.701Z,0,,,__Timestamp__2025-02-07T16:44:57.000Z,07 de febrero-11 de febrero,Fulfillment_Type_Liverpool,,FALSE,6440000185,A,Soft Line,1030507289,2,paypal,07/02/2025,11/02/2025
